timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/04/13 03:22:03.817, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.15 W
2026/04/13 03:22:04.819, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.14 W
2026/04/13 03:22:05.821, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.14 W
2026/04/13 03:22:06.822, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.20 W
2026/04/13 03:22:07.823, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.11 W
2026/04/13 03:22:08.825, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.11 W
2026/04/13 03:22:09.826, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.10 W
2026/04/13 03:22:10.827, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.05 W
2026/04/13 03:22:11.828, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.15 W
2026/04/13 03:22:12.830, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.09 W
2026/04/13 03:22:13.831, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.10 W
2026/04/13 03:22:14.832, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.10 W
2026/04/13 03:22:15.834, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.05 W
2026/04/13 03:22:16.835, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.16 W
2026/04/13 03:22:17.836, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.11 W
2026/04/13 03:22:18.837, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.11 W
2026/04/13 03:22:19.838, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.20 W
2026/04/13 03:22:20.838, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.15 W
2026/04/13 03:22:21.838, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.15 W
2026/04/13 03:22:22.839, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.11 W
2026/04/13 03:22:23.840, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.06 W
2026/04/13 03:22:24.841, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.16 W
2026/04/13 03:22:25.842, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.11 W
2026/04/13 03:22:26.844, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.10 W
2026/04/13 03:22:27.845, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.09 W
2026/04/13 03:22:28.846, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.04 W
2026/04/13 03:22:29.848, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.15 W
2026/04/13 03:22:30.849, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.10 W
2026/04/13 03:22:31.850, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.10 W
2026/04/13 03:22:32.851, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.20 W
2026/04/13 03:22:33.853, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.15 W
2026/04/13 03:22:34.854, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.14 W
2026/04/13 03:22:35.855, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.10 W
2026/04/13 03:22:36.857, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.06 W
2026/04/13 03:22:37.858, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.15 W
2026/04/13 03:22:38.859, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.10 W
2026/04/13 03:22:39.860, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.11 W
2026/04/13 03:22:40.862, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.10 W
2026/04/13 03:22:41.863, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.06 W
2026/04/13 03:22:42.864, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.16 W
2026/04/13 03:22:43.866, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.11 W
2026/04/13 03:22:44.867, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.10 W
2026/04/13 03:22:45.868, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.20 W
2026/04/13 03:22:46.869, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.11 W
2026/04/13 03:22:47.871, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.11 W
2026/04/13 03:22:48.872, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.10 W
2026/04/13 03:22:49.873, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.04 W
2026/04/13 03:22:50.875, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.15 W
2026/04/13 03:22:51.876, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.10 W
2026/04/13 03:22:52.877, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.10 W
2026/04/13 03:22:53.878, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.10 W
2026/04/13 03:22:54.880, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.05 W
2026/04/13 03:22:55.881, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.15 W
2026/04/13 03:22:56.882, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.10 W
2026/04/13 03:22:57.884, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.11 W
2026/04/13 03:22:58.885, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.20 W
2026/04/13 03:22:59.886, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.10 W
2026/04/13 03:23:00.887, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.11 W
2026/04/13 03:23:01.889, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.10 W
2026/04/13 03:23:02.890, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.06 W
2026/04/13 03:23:03.891, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.16 W
2026/04/13 03:23:04.893, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.10 W
2026/04/13 03:23:05.895, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.10 W
2026/04/13 03:23:06.895, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.10 W
2026/04/13 03:23:07.896, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.05 W
2026/04/13 03:23:08.897, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.16 W
2026/04/13 03:23:09.899, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.10 W
2026/04/13 03:23:10.900, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.09 W
2026/04/13 03:23:11.901, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.20 W
2026/04/13 03:23:12.903, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.11 W
2026/04/13 03:23:13.904, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.10 W
2026/04/13 03:23:14.905, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.10 W
2026/04/13 03:23:15.906, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.05 W
2026/04/13 03:23:16.908, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.15 W
2026/04/13 03:23:17.909, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.09 W
2026/04/13 03:23:18.910, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.09 W
2026/04/13 03:23:19.912, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.09 W
2026/04/13 03:23:20.913, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.05 W
2026/04/13 03:23:21.914, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.16 W
2026/04/13 03:23:22.915, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.11 W
2026/04/13 03:23:23.917, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.06 W
2026/04/13 03:23:24.918, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.16 W
2026/04/13 03:23:25.919, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.10 W
2026/04/13 03:23:26.921, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.10 W
2026/04/13 03:23:27.922, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.10 W
2026/04/13 03:23:28.923, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.04 W
2026/04/13 03:23:29.923, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.14 W
2026/04/13 03:23:30.924, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.10 W
2026/04/13 03:23:31.925, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.10 W
2026/04/13 03:23:32.925, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.20 W
2026/04/13 03:23:33.925, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.15 W
2026/04/13 03:23:34.926, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.14 W
2026/04/13 03:23:35.926, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.10 W
2026/04/13 03:23:36.926, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.06 W
2026/04/13 03:23:37.926, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.16 W
2026/04/13 03:23:38.928, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.11 W
2026/04/13 03:23:39.929, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.11 W
2026/04/13 03:23:40.929, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.11 W
2026/04/13 03:23:41.931, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.05 W
2026/04/13 03:23:42.932, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.15 W
2026/04/13 03:23:43.933, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.11 W
2026/04/13 03:23:44.934, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.10 W
2026/04/13 03:23:45.936, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.15 W
2026/04/13 03:23:46.937, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.06 W
2026/04/13 03:23:47.938, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.10 W
2026/04/13 03:23:48.940, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.10 W
2026/04/13 03:23:49.941, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.06 W
2026/04/13 03:23:50.942, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.16 W
2026/04/13 03:23:51.943, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.10 W
2026/04/13 03:23:52.945, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.09 W
2026/04/13 03:23:53.946, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.10 W
2026/04/13 03:23:54.947, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.06 W
2026/04/13 03:23:55.949, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.16 W
2026/04/13 03:23:56.950, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.10 W
2026/04/13 03:23:57.951, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.05 W
2026/04/13 03:23:58.952, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.16 W
2026/04/13 03:23:59.954, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.15 W
2026/04/13 03:24:00.955, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.15 W
2026/04/13 03:24:01.956, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.10 W
2026/04/13 03:24:02.958, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.05 W
2026/04/13 03:24:03.959, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.16 W
2026/04/13 03:24:04.960, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.11 W
2026/04/13 03:24:05.962, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.11 W
2026/04/13 03:24:06.963, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.10 W
2026/04/13 03:24:07.964, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.04 W
2026/04/13 03:24:08.965, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.14 W
2026/04/13 03:24:09.967, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.10 W
2026/04/13 03:24:10.968, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.11 W
2026/04/13 03:24:11.969, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.20 W
2026/04/13 03:24:12.971, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.14 W
2026/04/13 03:24:13.972, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.14 W
2026/04/13 03:24:14.973, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.14 W
2026/04/13 03:24:15.974, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.14 W
2026/04/13 03:24:16.976, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.19 W
2026/04/13 03:24:17.977, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.14 W
2026/04/13 03:24:18.978, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.15 W
2026/04/13 03:24:19.980, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.15 W
2026/04/13 03:24:20.981, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.09 W
2026/04/13 03:24:21.982, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.14 W
2026/04/13 03:24:22.983, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.14 W
2026/04/13 03:24:23.984, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.14 W
2026/04/13 03:24:24.985, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.20 W
2026/04/13 03:24:25.986, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.16 W
2026/04/13 03:24:26.988, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.16 W
2026/04/13 03:24:27.989, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.10 W
2026/04/13 03:24:28.990, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.09 W
2026/04/13 03:24:29.991, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.14 W
2026/04/13 03:24:30.992, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.15 W
2026/04/13 03:24:31.993, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.11 W
2026/04/13 03:24:32.994, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.10 W
2026/04/13 03:24:33.996, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.20 W
2026/04/13 03:24:34.997, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.11 W
2026/04/13 03:24:35.998, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.10 W
2026/04/13 03:24:36.999, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.09 W
2026/04/13 03:24:38.001, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.04 W
2026/04/13 03:24:39.002, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.15 W
2026/04/13 03:24:40.003, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.10 W
2026/04/13 03:24:41.005, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.09 W
2026/04/13 03:24:42.006, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.09 W
2026/04/13 03:24:43.008, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.05 W
2026/04/13 03:24:44.009, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.15 W
2026/04/13 03:24:45.010, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.10 W
2026/04/13 03:24:46.012, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.11 W
2026/04/13 03:24:47.013, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.20 W
2026/04/13 03:24:48.014, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 30.47 W
2026/04/13 03:24:49.016, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 32.36 W
2026/04/13 03:24:50.017, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.03 W
2026/04/13 03:24:51.018, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.10 W
2026/04/13 03:24:52.019, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.20 W
2026/04/13 03:24:53.021, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.16 W
2026/04/13 03:24:54.022, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.16 W
2026/04/13 03:24:55.023, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 34.69 W
2026/04/13 03:24:56.025, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 29.32 W
2026/04/13 03:24:57.026, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.40 W
2026/04/13 03:24:58.027, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.30 W
2026/04/13 03:24:59.027, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.30 W
2026/04/13 03:25:00.029, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.30 W
2026/04/13 03:25:01.030, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.25 W
2026/04/13 03:25:02.031, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.35 W
2026/04/13 03:25:03.033, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.30 W
2026/04/13 03:25:04.034, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.30 W
2026/04/13 03:25:05.035, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.40 W
2026/04/13 03:25:06.037, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.35 W
2026/04/13 03:25:07.038, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.34 W
2026/04/13 03:25:08.039, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.29 W
2026/04/13 03:25:09.040, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.29 W
2026/04/13 03:25:10.042, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.39 W
2026/04/13 03:25:11.043, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.29 W
2026/04/13 03:25:12.044, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.29 W
2026/04/13 03:25:13.046, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.30 W
2026/04/13 03:25:14.047, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.25 W
2026/04/13 03:25:15.048, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.35 W
2026/04/13 03:25:16.049, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.29 W
2026/04/13 03:25:17.051, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.29 W
2026/04/13 03:25:18.052, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.30 W
2026/04/13 03:25:19.053, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.25 W
2026/04/13 03:25:20.055, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.35 W
2026/04/13 03:25:21.056, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.30 W
2026/04/13 03:25:22.057, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.30 W
2026/04/13 03:25:23.058, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.40 W
2026/04/13 03:25:24.060, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.30 W
2026/04/13 03:25:25.061, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.30 W
2026/04/13 03:25:26.062, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.30 W
2026/04/13 03:25:27.064, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.30 W
2026/04/13 03:25:28.065, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.40 W
2026/04/13 03:25:29.066, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.30 W
2026/04/13 03:25:30.067, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.30 W
2026/04/13 03:25:31.069, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.30 W
2026/04/13 03:25:32.070, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.25 W
2026/04/13 03:25:33.071, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.35 W
2026/04/13 03:25:34.073, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.30 W
2026/04/13 03:25:35.074, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.30 W
2026/04/13 03:25:36.074, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.30 W
2026/04/13 03:25:37.076, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.20 W
2026/04/13 03:25:38.077, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.30 W
2026/04/13 03:25:39.078, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.30 W
2026/04/13 03:25:40.080, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.25 W
2026/04/13 03:25:41.081, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.35 W
2026/04/13 03:25:42.082, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.30 W
2026/04/13 03:25:43.083, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.30 W
2026/04/13 03:25:44.085, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.30 W
2026/04/13 03:25:45.086, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.25 W
2026/04/13 03:25:46.087, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.35 W
2026/04/13 03:25:47.088, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.30 W
2026/04/13 03:25:48.090, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.30 W
2026/04/13 03:25:49.091, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.30 W
2026/04/13 03:25:50.092, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.20 W
2026/04/13 03:25:51.094, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.30 W
2026/04/13 03:25:52.095, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.30 W
2026/04/13 03:25:53.097, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.30 W
2026/04/13 03:25:54.098, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.40 W
2026/04/13 03:25:55.099, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.30 W
2026/04/13 03:25:56.099, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.30 W
2026/04/13 03:25:57.100, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.25 W
2026/04/13 03:25:58.100, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.30 W
2026/04/13 03:25:59.100, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.25 W
2026/04/13 03:26:00.101, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.30 W
2026/04/13 03:26:01.103, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.30 W
2026/04/13 03:26:02.105, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.25 W
2026/04/13 03:26:03.106, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.35 W
2026/04/13 03:26:04.107, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.30 W
2026/04/13 03:26:05.109, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.30 W
2026/04/13 03:26:06.110, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.40 W
2026/04/13 03:26:07.111, NVIDIA L4, 0 %, 0 %, 20972 MiB, 23034 MiB, 28.30 W
